,tradeDate,closeIndex,highestIndex,lowestIndex,turnoverVol,CHG,CHGPct
1456,2012-02-22,2597.48,2598.86,2560.34,7637665600,35.03,0.013671
1457,2012-02-23,2606.26,2614.54,2590.52,7037712600,8.78,0.00338
1458,2012-02-24,2648.02,2648.02,2602.78,8599970800,41.76,0.016023
1459,2012-02-27,2656.57,2693.84,2656.57,10151403400,8.55,0.003229
1460,2012-02-28,2662.46,2671.83,2641.46,7759253600,5.89,0.002217
1461,2012-02-29,2634.14,2666.65,2631.78,5912020600,-28.32,-0.010637
1462,2012-03-01,2633.35,2647.79,2621.86,4214844100,-0.79,-0.0003
1463,2012-03-02,2679.93,2679.93,2637.96,6412203400,46.58,0.017688
1464,2012-03-05,2662.7,2694.61,2660.96,7139545800,-17.23,-0.006429
1465,2012-03-06,2621.05,2657.96,2615.6,6244714800,-41.65,-0.015642
1466,2012-03-07,2603.0,2628.59,2594.13,5694873300,-18.05,-0.006887
1467,2012-03-08,2635.79,2645.95,2612.4,5754941300,32.79,0.012597
1468,2012-03-09,2664.3,2664.41,2631.41,5525892100,28.51,0.010816
1469,2012-03-12,2654.4,2666.43,2636.42,6232721600,-9.9,-0.003716
1470,2012-03-13,2681.07,2681.33,2649.17,5840446900,26.67,0.010047
1471,2012-03-14,2605.11,2705.75,2595.34,10842654000,-75.96,-0.028332
1472,2012-03-15,2585.55,2618.25,2575.44,7256596000,-19.56,-0.007508
1473,2012-03-16,2623.52,2624.32,2577.25,5809125900,37.97,0.014685
1474,2012-03-19,2630.01,2631.05,2598.63,5764662500,6.49,0.002474
1475,2012-03-20,2584.45,2622.66,2584.02,5811406500,-45.56,-0.017323
1476,2012-03-21,2587.79,2613.27,2569.08,5800254400,3.34,0.001292
1477,2012-03-22,2583.75,2599.24,2570.45,4492677700,-4.04,-0.001561
1478,2012-03-23,2552.94,2578.83,2544.52,4332925600,-30.81,-0.011925
1479,2012-03-26,2555.44,2562.93,2540.7,3181621100,2.5,0.000979
1480,2012-03-27,2547.14,2571.9,2544.37,3594460400,-8.3,-0.003248
1481,2012-03-28,2474.9,2540.42,2471.03,5000579000,-72.24,-0.028361
1482,2012-03-29,2443.12,2476.48,2429.73,4613130400,-31.78,-0.012841
1483,2012-03-30,2454.9,2461.98,2438.49,3702708600,11.78,0.004822
1484,2012-04-05,2512.83,2517.39,2441.27,5433168700,57.93,0.023598
1485,2012-04-06,2519.83,2525.53,2502.7,4236857600,7.0,0.002786
1486,2012-04-09,2495.15,2518.38,2491.59,3537098600,-24.68,-0.009794
1487,2012-04-10,2519.79,2519.81,2459.35,4133590500,24.64,0.009875
1488,2012-04-11,2520.04,2541.13,2489.33,4251031000,0.25,9.9e-05
1489,2012-04-12,2570.44,2570.84,2516.57,5648840900,50.4,0.02
1490,2012-04-13,2580.45,2593.79,2570.03,5309264300,10.01,0.003894
1491,2012-04-16,2574.04,2586.2,2559.78,4083970000,-6.41,-0.002484
1492,2012-04-17,2541.88,2578.76,2541.53,3781546700,-32.16,-0.012494
1493,2012-04-18,2599.91,2602.11,2546.0,5868840800,58.03,0.02283
1494,2012-04-19,2596.06,2606.86,2585.3,4644810900,-3.85,-0.001481
1495,2012-04-20,2626.84,2627.38,2589.35,6144637900,30.78,0.011856
1496,2012-04-23,2606.04,2632.09,2599.11,5866493800,-20.8,-0.007918
1497,2012-04-24,2604.87,2640.3,2559.46,7113955800,-1.17,-0.000449
1498,2012-04-25,2625.99,2631.44,2593.33,6246805300,21.12,0.008108
1499,2012-04-26,2631.49,2643.77,2617.09,5896566700,5.5,0.002094
1500,2012-04-27,2626.16,2637.92,2623.6,4823358600,-5.33,-0.002025
1501,2012-05-02,2683.49,2697.95,2643.53,8014865400,57.33,0.02183
1502,2012-05-03,2691.52,2693.88,2675.81,5936109000,8.03,0.002992
1503,2012-05-04,2715.88,2716.03,2677.14,6321808600,24.36,0.009051
1504,2012-05-07,2717.78,2717.78,2694.32,6854731400,1.9,0.0007
1505,2012-05-08,2709.12,2717.83,2683.56,6311084000,-8.66,-0.003186
1506,2012-05-09,2657.51,2685.19,2655.32,5840028300,-51.61,-0.01905
1507,2012-05-10,2657.21,2667.68,2649.38,4696257600,-0.3,-0.000113
1508,2012-05-11,2636.92,2666.57,2636.52,4100614300,-20.29,-0.007636
1509,2012-05-14,2615.53,2656.28,2613.35,5208248400,-21.39,-0.008112
1510,2012-05-15,2617.37,2618.18,2591.6,4576727100,1.84,0.000703
1511,2012-05-16,2574.65,2612.63,2574.08,4328027400,-42.72,-0.016322
1512,2012-05-17,2613.94,2619.59,2571.2,4372838900,39.29,0.01526
1513,2012-05-18,2573.98,2603.19,2567.3,4342212400,-39.96,-0.015287
1514,2012-05-21,2587.23,2604.22,2563.97,3860209000,13.25,0.005148
1515,2012-05-22,2627.53,2627.6,2597.6,4277352900,40.3,0.015577
1516,2012-05-23,2616.87,2635.78,2598.29,4371953100,-10.66,-0.004057
1517,2012-05-24,2595.26,2630.41,2588.21,4284406600,-21.61,-0.008258
1518,2012-05-25,2573.1,2602.17,2565.65,3927300400,-22.16,-0.008539
1519,2012-05-28,2614.69,2614.85,2545.34,5633927500,41.59,0.016163
1520,2012-05-29,2650.85,2658.26,2612.56,7213563700,36.16,0.01383
1521,2012-05-30,2642.26,2655.16,2636.52,5185543600,-8.59,-0.00324
1522,2012-05-31,2632.04,2645.59,2617.23,4410746900,-10.22,-0.003868
1523,2012-06-01,2633.0,2653.86,2623.29,4419105600,0.96,0.000365
1524,2012-06-04,2559.03,2608.32,2558.92,5247850200,-73.97,-0.028093
1525,2012-06-05,2558.84,2573.89,2548.76,3777991000,-0.19,-7.4e-05
1526,2012-06-06,2557.4,2573.74,2547.33,3385769400,-1.44,-0.000563
1527,2012-06-07,2542.18,2584.04,2536.26,3484118600,-15.22,-0.005951
1528,2012-06-08,2524.33,2559.13,2520.41,4385642600,-17.85,-0.007022
1529,2012-06-11,2558.26,2565.43,2523.77,4009826000,33.93,0.013441
1530,2012-06-12,2540.18,2553.92,2529.95,3793667600,-18.08,-0.007067
1531,2012-06-13,2580.64,2581.12,2539.63,4501456800,40.46,0.015928
1532,2012-06-14,2560.42,2584.71,2558.57,4024793400,-20.22,-0.007835
1533,2012-06-15,2568.05,2580.17,2538.57,4278607800,7.63,0.00298
1534,2012-06-18,2581.21,2593.22,2572.99,3569362800,13.16,0.005125
1535,2012-06-19,2558.62,2577.36,2556.1,3270055300,-22.59,-0.008752
1536,2012-06-20,2552.61,2570.66,2549.44,2985063900,-6.01,-0.002349
1537,2012-06-21,2512.19,2547.05,2502.42,3539673200,-40.42,-0.015835
1538,2012-06-25,2456.52,2501.16,2455.01,4010673500,-55.67,-0.02216
1539,2012-06-26,2454.92,2465.12,2434.64,3173400800,-1.6,-0.000651
1540,2012-06-27,2447.2,2470.76,2444.34,3000755300,-7.72,-0.003145
1541,2012-06-28,2425.73,2459.19,2425.24,3054311300,-21.47,-0.008773
1542,2012-06-29,2461.61,2462.82,2417.49,3799494100,35.88,0.014791
1543,2012-07-02,2465.24,2473.97,2452.99,4051007800,3.63,0.001475
1544,2012-07-03,2468.72,2490.55,2457.45,3869335400,3.48,0.001412
1545,2012-07-04,2464.92,2481.34,2456.0,3445214200,-3.8,-0.001539
1546,2012-07-05,2430.37,2450.3,2420.0,3472614500,-34.55,-0.014017
1547,2012-07-06,2472.61,2477.23,2420.36,4961060500,42.24,0.01738
1548,2012-07-09,2416.04,2470.21,2414.95,4922330200,-56.57,-0.022879
1549,2012-07-10,2406.71,2426.53,2402.37,3554998400,-9.33,-0.003862
1550,2012-07-11,2425.57,2427.8,2402.15,3762431200,18.86,0.007836
1551,2012-07-12,2449.18,2460.56,2404.58,5671769100,23.61,0.009734
1552,2012-07-13,2450.63,2467.99,2438.98,3672525600,1.45,0.000592
1553,2012-07-16,2399.73,2452.6,2399.61,4277187000,-50.9,-0.02077
1554,2012-07-17,2414.2,2421.93,2391.28,3342432900,14.47,0.00603
1555,2012-07-18,2414.34,2420.78,2373.65,4175178800,0.14,5.8e-05
1556,2012-07-19,2424.32,2444.06,2401.29,4694905200,9.98,0.004134
1557,2012-07-20,2398.46,2423.8,2392.18,3761975400,-25.86,-0.010667
1558,2012-07-23,2365.43,2379.89,2357.51,3239036900,-33.03,-0.013771
1559,2012-07-24,2375.99,2392.35,2352.8,3031007900,10.56,0.004464
1560,2012-07-25,2360.08,2381.04,2357.47,2489650100,-15.91,-0.006696
1561,2012-07-26,2347.49,2374.87,2344.7,3131409400,-12.59,-0.005335
1562,2012-07-27,2349.11,2364.98,2341.29,3109052500,1.62,0.00069
1563,2012-07-30,2335.79,2367.03,2334.0,3048485100,-13.32,-0.00567
1564,2012-07-31,2332.92,2350.07,2329.5,3209972300,-2.87,-0.001229
1565,2012-08-01,2358.65,2371.12,2331.95,3142084800,25.73,0.011029
1566,2012-08-02,2334.88,2358.56,2325.61,3151615900,-23.77,-0.010078
1567,2012-08-03,2353.74,2354.16,2329.93,2976978500,18.86,0.008078
1568,2012-08-06,2385.61,2388.36,2348.12,4182066500,31.87,0.01354
1569,2012-08-07,2388.87,2390.78,2379.45,3828548900,3.26,0.001367
1570,2012-08-08,2389.8,2405.18,2382.83,3781045100,0.93,0.000389
1571,2012-08-09,2411.7,2412.14,2378.85,3565895100,21.9,0.009164
1572,2012-08-10,2399.75,2413.42,2395.91,3470299500,-11.95,-0.004955
1573,2012-08-13,2351.93,2394.5,2350.81,4478354600,-47.82,-0.019927
1574,2012-08-14,2357.02,2357.85,2324.91,3985006600,5.09,0.002164
1575,2012-08-15,2331.62,2350.02,2330.15,3058017600,-25.4,-0.010776
1576,2012-08-16,2319.67,2335.4,2317.06,2590290500,-11.95,-0.005125
1577,2012-08-17,2313.48,2322.89,2295.16,2606571700,-6.19,-0.002668
1578,2012-08-20,2301.79,2307.41,2279.95,2740203300,-11.69,-0.005053
1579,2012-08-21,2313.7,2327.38,2296.55,3489510000,11.91,0.005174
1580,2012-08-22,2295.59,2317.37,2285.75,3170841200,-18.11,-0.007827
1581,2012-08-23,2302.2,2311.65,2285.37,3133534200,6.61,0.002879
1582,2012-08-24,2275.68,2299.3,2274.57,3186959100,-26.52,-0.011519
1583,2012-08-27,2228.2,2268.49,2228.15,3738619100,-47.48,-0.020864
1584,2012-08-28,2238.41,2250.6,2222.0,3377361500,10.21,0.004582
1585,2012-08-29,2214.81,2240.11,2214.43,2901064800,-23.6,-0.010543
1586,2012-08-30,2211.37,2223.2,2188.72,3549131000,-3.44,-0.001553
1587,2012-08-31,2204.87,2218.87,2203.12,2596498600,-6.5,-0.002939
1588,2012-09-03,2228.37,2236.56,2197.71,3854859200,23.5,0.010658
1589,2012-09-04,2204.41,2234.88,2199.51,3485268800,-23.96,-0.010752
1590,2012-09-05,2199.88,2209.54,2186.96,3475182400,-4.53,-0.002055
1591,2012-09-06,2217.82,2218.68,2199.86,3169588400,17.94,0.008155
1592,2012-09-07,2317.18,2341.52,2233.91,9452976400,99.36,0.044801
1593,2012-09-10,2326.67,2334.5,2313.57,6533055400,9.49,0.004095
1594,2012-09-11,2311.89,2316.53,2294.82,4626071900,-14.78,-0.006352
1595,2012-09-12,2320.07,2337.2,2298.3,4962251800,8.18,0.003538
1596,2012-09-13,2298.46,2325.53,2298.37,4204984900,-21.61,-0.009314
1597,2012-09-14,2315.54,2332.42,2298.83,6157181400,17.08,0.007431
1598,2012-09-17,2258.71,2314.99,2258.18,4898473400,-56.83,-0.024543
1599,2012-09-18,2235.24,2253.14,2228.04,3322869600,-23.47,-0.010391
1600,2012-09-19,2246.24,2249.24,2229.49,3434970600,11.0,0.004921
1601,2012-09-20,2195.95,2236.19,2194.22,4254577900,-50.29,-0.022389
1602,2012-09-21,2199.06,2217.47,2186.53,3812059300,3.11,0.001416
1603,2012-09-24,2215.52,2225.81,2172.88,3750168600,16.46,0.007485
1604,2012-09-25,2210.15,2225.33,2202.38,2787701900,-5.37,-0.002424
1605,2012-09-26,2184.89,2216.82,2181.08,2745462600,-25.26,-0.011429
1606,2012-09-27,2251.72,2266.3,2185.77,5301690000,66.83,0.030587
1607,2012-09-28,2293.11,2297.03,2234.32,5787582500,41.39,0.018382
1608,2012-10-08,2270.05,2305.18,2258.11,3553442400,-23.06,-0.010056
1609,2012-10-09,2320.16,2327.73,2281.75,5254888700,50.11,0.022074
1610,2012-10-10,2324.12,2325.75,2304.61,4268623800,3.96,0.001707
1611,2012-10-11,2302.53,2321.35,2300.93,4130065500,-21.59,-0.00929
1612,2012-10-12,2304.53,2332.15,2287.01,3687414500,2.0,0.000869
1613,2012-10-15,2294.86,2307.88,2278.46,2865174600,-9.67,-0.004196
1614,2012-10-16,2298.16,2315.45,2287.59,3205967900,3.3,0.001438
1615,2012-10-17,2300.8,2312.17,2280.82,3334940900,2.64,0.001149
1616,2012-10-18,2336.08,2341.12,2305.88,5061510000,35.28,0.015334
1617,2012-10-19,2332.47,2342.53,2328.73,3592773200,-3.61,-0.001545
1618,2012-10-22,2341.59,2347.9,2315.9,3436828600,9.12,0.00391
1619,2012-10-23,2312.08,2344.04,2309.25,3722127200,-29.51,-0.012603
1620,2012-10-24,2307.78,2321.43,2302.17,3754244500,-4.3,-0.00186
1621,2012-10-25,2291.24,2322.92,2288.6,4435153100,-16.54,-0.007167
1622,2012-10-26,2247.91,2293.18,2237.06,4090051900,-43.33,-0.018911
1623,2012-10-29,2235.85,2248.14,2227.65,2758132500,-12.06,-0.005365
1624,2012-10-30,2239.88,2257.95,2231.78,3408312500,4.03,0.001802
1625,2012-10-31,2254.82,2256.1,2233.68,3716979500,14.94,0.00667
1626,2012-11-01,2297.88,2305.63,2256.41,5076172900,43.06,0.019097
1627,2012-11-02,2306.77,2309.67,2284.72,3983328800,8.89,0.003869
1628,2012-11-05,2301.88,2318.23,2290.14,3951037200,-4.89,-0.00212
1629,2012-11-06,2292.21,2304.05,2260.51,3928062700,-9.67,-0.004201
1630,2012-11-07,2287.5,2300.89,2277.02,3306740300,-4.71,-0.002055
1631,2012-11-08,2245.41,2275.4,2245.4,3542647500,-42.09,-0.0184
1632,2012-11-09,2240.92,2252.2,2235.23,3050696800,-4.49,-0.002
1633,2012-11-12,2251.85,2254.7,2232.74,3472168500,10.93,0.004877
1634,2012-11-13,2212.44,2250.84,2208.72,3408370400,-39.41,-0.017501
1635,2012-11-14,2223.11,2225.12,2206.0,2675879000,10.67,0.004823
1636,2012-11-15,2193.62,2220.99,2193.52,2831915100,-29.49,-0.013265
1637,2012-11-16,2177.24,2191.61,2162.98,3024778600,-16.38,-0.007467
1638,2012-11-19,2174.99,2176.49,2149.54,2697866600,-2.25,-0.001033
1639,2012-11-20,2164.88,2184.33,2163.53,2394891600,-10.11,-0.004648
1640,2012-11-21,2194.9,2195.46,2151.38,3050848200,30.02,0.013867
1641,2012-11-22,2177.55,2185.58,2169.66,2291235100,-17.35,-0.007905
1642,2012-11-23,2192.68,2202.47,2179.73,2866749300,15.13,0.006948
1643,2012-11-26,2175.6,2191.36,2172.1,2474269600,-17.08,-0.00779
1644,2012-11-27,2150.64,2173.46,2150.22,3194674600,-24.96,-0.011473
1645,2012-11-28,2129.16,2144.8,2126.03,3000933900,-21.48,-0.009988
1646,2012-11-29,2115.68,2140.88,2114.48,2967062500,-13.48,-0.006331
1647,2012-11-30,2139.66,2142.86,2109.96,3640691100,23.98,0.011334
1648,2012-12-03,2108.85,2152.61,2108.15,4018676200,-30.81,-0.014399
1649,2012-12-04,2131.47,2135.66,2102.14,3622591500,22.62,0.010726
1650,2012-12-05,2207.88,2219.09,2126.79,8248710300,76.41,0.035848
1651,2012-12-06,2203.6,2216.98,2191.23,4857468900,-4.28,-0.001939
1652,2012-12-07,2246.76,2250.53,2198.11,7616974800,43.16,0.019586
1653,2012-12-10,2271.05,2276.28,2250.44,7337547500,24.29,0.010811
1654,2012-12-11,2258.5,2274.99,2254.3,5146870300,-12.55,-0.005526
1655,2012-12-12,2267.77,2273.21,2247.95,4500645400,9.27,0.004104
1656,2012-12-13,2242.64,2266.72,2242.56,4194210000,-25.13,-0.011081
1657,2012-12-14,2355.87,2357.11,2245.64,11089256200,113.23,0.05049
1658,2012-12-17,2366.7,2380.0,2358.66,9408819500,10.83,0.004597
1659,2012-12-18,2368.12,2398.63,2347.08,8578484900,1.42,0.0006
1660,2012-12-19,2371.11,2387.14,2358.03,6329253000,2.99,0.001263
1661,2012-12-20,2384.82,2391.92,2346.55,6565546200,13.71,0.005782
1662,2012-12-21,2372.0,2414.22,2365.03,6871415800,-12.82,-0.005376
1663,2012-12-24,2381.22,2396.73,2367.04,5308700400,9.22,0.003887
1664,2012-12-25,2448.4,2459.3,2365.41,9550235000,67.18,0.028212
1665,2012-12-26,2457.62,2458.01,2441.64,7159182800,9.22,0.003766
1666,2012-12-27,2444.59,2479.79,2443.68,7325506700,-13.03,-0.005302
1667,2012-12-28,2480.05,2481.59,2444.38,6716632100,35.46,0.014505
1668,2012-12-31,2522.95,2522.95,2485.56,8200229300,42.9,0.017298
1669,2013-01-04,2524.41,2558.53,2498.89,9798818200,1.46,0.000579
1670,2013-01-07,2535.99,2545.97,2511.6,7516799300,11.58,0.004587
1671,2013-01-08,2525.33,2540.51,2502.49,7183710000,-10.66,-0.004203
1672,2013-01-09,2526.13,2534.24,2504.3,7023117000,0.8,0.000317
1673,2013-01-10,2530.57,2553.35,2513.73,7108586200,4.44,0.001758
1674,2013-01-11,2483.23,2539.79,2473.7,7423917600,-47.34,-0.018707
1675,2013-01-14,2577.73,2583.63,2474.0,9355409100,94.5,0.038055
1676,2013-01-15,2595.86,2605.41,2576.92,9862080500,18.13,0.007033
1677,2013-01-16,2577.09,2600.09,2540.52,9353608400,-18.77,-0.007231
1678,2013-01-17,2552.76,2575.06,2539.67,6991523900,-24.33,-0.009441
1679,2013-01-18,2595.44,2607.45,2553.45,7794030300,42.68,0.016719
1680,2013-01-21,2610.9,2611.2,2582.65,8413374200,15.46,0.005957
1681,2013-01-22,2596.9,2620.02,2578.18,10576627500,-14.0,-0.005362
1682,2013-01-23,2607.46,2611.41,2576.36,7573944400,10.56,0.004066
1683,2013-01-24,2582.75,2663.4,2564.21,11127717200,-24.71,-0.009477
1684,2013-01-25,2571.67,2591.51,2567.11,5848735900,-11.08,-0.00429
1685,2013-01-28,2651.86,2651.97,2577.27,9127479000,80.19,0.031182
1686,2013-01-29,2675.87,2685.53,2646.15,10104022900,24.01,0.009054
1687,2013-01-30,2688.71,2689.68,2662.06,9987499000,12.84,0.004798
1688,2013-01-31,2686.88,2696.88,2671.33,9674010100,-1.83,-0.000681
1689,2013-02-01,2743.32,2744.32,2671.27,10387951500,56.44,0.021006
1690,2013-02-04,2748.03,2768.5,2731.08,12793917900,4.71,0.001717
1691,2013-02-05,2771.68,2779.95,2725.36,11613081900,23.65,0.008606
1692,2013-02-06,2775.84,2787.46,2765.74,8277927100,4.16,0.001501
1693,2013-02-07,2759.87,2775.97,2722.87,8997814200,-15.97,-0.005753
1694,2013-02-08,2771.73,2791.3,2747.95,7742964400,11.86,0.004297
1695,2013-02-18,2737.47,2787.74,2731.51,7643822700,-34.26,-0.012361
1696,2013-02-19,2685.61,2740.74,2674.34,8062643100,-51.86,-0.018944
1697,2013-02-20,2702.64,2703.1,2665.23,7001937700,17.03,0.006341
1698,2013-02-21,2610.55,2675.74,2584.76,10065798400,-92.09,-0.034074
1699,2013-02-22,2596.6,2618.48,2591.15,6020485200,-13.95,-0.005344
1700,2013-02-25,2604.96,2628.7,2590.79,5316194200,8.36,0.00322
1701,2013-02-26,2567.6,2631.09,2564.67,8000306500,-37.36,-0.014342
1702,2013-02-27,2594.68,2615.25,2569.38,6322674300,27.08,0.010547
1703,2013-02-28,2673.33,2673.71,2594.0,8692259500,78.65,0.030312
1704,2013-03-01,2668.84,2680.85,2627.0,7334375300,-4.49,-0.00168
1705,2013-03-04,2545.72,2619.57,2528.69,11061910300,-123.12,-0.046132
1706,2013-03-05,2622.81,2623.17,2541.77,8966115200,77.09,0.030282
1707,2013-03-06,2650.2,2658.14,2620.43,9582965200,27.39,0.010443
1708,2013-03-07,2619.48,2658.97,2592.87,9408266600,-30.72,-0.011592
1709,2013-03-08,2606.93,2632.62,2601.96,5942955700,-12.55,-0.004791
1710,2013-03-11,2592.37,2611.65,2574.17,5094643600,-14.56,-0.005585
1711,2013-03-12,2555.62,2619.51,2530.25,7193514100,-36.75,-0.014176
1712,2013-03-13,2527.49,2556.77,2515.06,5643046000,-28.13,-0.011007
1713,2013-03-14,2534.27,2546.7,2514.46,4760575600,6.78,0.002683
1714,2013-03-15,2539.87,2600.09,2504.46,8137218500,5.6,0.00221
1715,2013-03-18,2502.49,2544.62,2499.83,5981277800,-37.38,-0.014717
1716,2013-03-19,2525.1,2532.07,2491.85,5453647600,22.61,0.009035
1717,2013-03-20,2610.17,2610.17,2526.83,9070062200,85.07,0.03369
1718,2013-03-21,2614.99,2626.54,2598.51,6955275600,4.82,0.001847
1719,2013-03-22,2618.31,2625.53,2603.34,5564714100,3.32,0.00127
1720,2013-03-25,2613.1,2641.61,2607.61,5626140200,-5.21,-0.00199
1721,2013-03-26,2575.05,2607.36,2554.97,6396296100,-38.05,-0.014561
1722,2013-03-27,2583.53,2611.94,2566.35,5690651700,8.48,0.003293
1723,2013-03-28,2499.3,2535.99,2495.08,8757840500,-84.23,-0.032603
1724,2013-03-29,2495.08,2509.11,2482.49,5240213700,-4.22,-0.001688
1725,2013-04-01,2493.19,2507.83,2483.73,4734602200,-1.89,-0.000757
1726,2013-04-02,2486.39,2524.46,2475.0,5568415200,-6.8,-0.002727
1727,2013-04-03,2483.55,2507.14,2474.93,4556422100,-2.84,-0.001142
1728,2013-04-08,2472.3,2473.31,2429.5,5329677200,-11.25,-0.00453
1729,2013-04-09,2489.43,2505.29,2477.29,5238982400,17.13,0.006929
1730,2013-04-10,2485.31,2495.57,2466.19,4750491300,-4.12,-0.001655
1731,2013-04-11,2477.88,2508.59,2476.4,4298995800,-7.43,-0.00299
1732,2013-04-12,2462.11,2489.12,2460.18,3991727800,-15.77,-0.006364
1733,2013-04-15,2436.82,2461.67,2430.15,4653973400,-25.29,-0.010272
1734,2013-04-16,2459.59,2461.05,2416.62,5528061300,22.77,0.009344
1735,2013-04-17,2458.47,2465.2,2437.35,4469216400,-1.12,-0.000455
1736,2013-04-18,2464.85,2478.41,2434.73,4286070700,6.38,0.002595
1737,2013-04-19,2533.83,2542.45,2469.32,7552087600,68.98,0.027985
1738,2013-04-22,2530.67,2539.05,2518.26,6251188300,-3.16,-0.001247
1739,2013-04-23,2449.47,2532.2,2448.2,6065398200,-81.2,-0.032086
1740,2013-04-24,2495.58,2511.2,2446.59,6305091600,46.11,0.018824
1741,2013-04-25,2467.88,2505.48,2456.57,6055792700,-27.7,-0.0111
1742,2013-04-26,2447.31,2488.59,2439.8,4712337800,-20.57,-0.008335
1743,2013-05-02,2449.64,2453.75,2423.08,4701608800,2.33,0.000952
1744,2013-05-03,2492.91,2521.12,2457.54,6233009100,43.27,0.017664
1745,2013-05-06,2525.98,2533.86,2500.46,6041878000,33.07,0.013266
1746,2013-05-07,2529.94,2539.3,2507.76,5449064300,3.96,0.001568
1747,2013-05-08,2542.8,2562.01,2531.25,5955429400,12.86,0.005083
1748,2013-05-09,2527.79,2543.31,2507.79,6024014500,-15.01,-0.005903
1749,2013-05-10,2540.84,2546.98,2515.16,4881672800,13.05,0.005163
1750,2013-05-13,2530.77,2547.6,2516.73,5409214700,-10.07,-0.003963
1751,2013-05-14,2493.34,2526.15,2479.87,5488006400,-37.43,-0.01479
1752,2013-05-15,2506.93,2507.43,2491.93,4418966000,13.59,0.005451
1753,2013-05-16,2552.71,2553.06,2487.76,7079618200,45.78,0.018261
1754,2013-05-17,2592.05,2598.71,2547.78,8185080100,39.34,0.015411
1755,2013-05-20,2609.61,2627.62,2590.05,8633780300,17.56,0.006775
1756,2013-05-21,2614.85,2617.4,2594.25,7150599400,5.24,0.002008
1757,2013-05-22,2618.03,2630.07,2603.75,7419181700,3.18,0.001216
1758,2013-05-23,2582.85,2624.08,2579.35,8482537000,-35.18,-0.013438
1759,2013-05-24,2597.23,2608.35,2572.88,6073966900,14.38,0.005567
1760,2013-05-27,2599.59,2611.97,2589.74,6419508000,2.36,0.000909
1761,2013-05-28,2644.36,2644.36,2585.9,8419611200,44.77,0.017222
1762,2013-05-29,2642.56,2661.23,2640.88,7927770900,-1.8,-0.000681
1763,2013-05-30,2634.32,2647.44,2623.58,7014636800,-8.24,-0.003118
1764,2013-05-31,2606.43,2645.57,2604.75,6252853300,-27.89,-0.010587
1765,2013-06-03,2602.62,2625.94,2596.05,5977446800,-3.81,-0.001462
1766,2013-06-04,2565.67,2600.5,2556.06,6631575000,-36.95,-0.014197
1767,2013-06-05,2560.54,2570.03,2545.19,4563719300,-5.13,-0.001999
1768,2013-06-06,2527.85,2557.68,2525.31,5249652900,-32.69,-0.012767
1769,2013-06-07,2484.16,2538.89,2475.69,6103089400,-43.69,-0.017283
1770,2013-06-13,2399.94,2448.72,2375.2,6973006600,-84.22,-0.033903
1771,2013-06-14,2416.77,2420.36,2396.49,5596453400,16.83,0.007013
1772,2013-06-17,2403.84,2427.53,2394.39,5039571100,-12.93,-0.00535
1773,2013-06-18,2418.75,2424.2,2393.32,4863037900,14.91,0.006203
1774,2013-06-19,2400.76,2408.28,2366.35,5434626000,-17.99,-0.007438
1775,2013-06-20,2321.47,2386.1,2320.23,5520102000,-79.29,-0.033027
1776,2013-06-21,2317.39,2332.84,2269.57,5870579800,-4.08,-0.001758
1777,2013-06-24,2171.21,2308.07,2164.33,8659725900,-146.18,-0.06308
1778,2013-06-25,2165.42,2169.21,2023.17,10755488200,-5.79,-0.002667
1779,2013-06-26,2168.3,2181.02,2131.86,7925642600,2.88,0.00133
1780,2013-06-27,2160.74,2200.21,2153.18,7540675300,-7.56,-0.003487
1781,2013-06-28,2200.64,2227.46,2139.37,7945132700,39.9,0.018466
1782,2013-07-01,2213.32,2213.97,2166.35,5772622700,12.68,0.005762
1783,2013-07-02,2221.98,2226.11,2191.8,6183885000,8.66,0.003913
1784,2013-07-03,2203.83,2211.04,2169.14,6583602200,-18.15,-0.008168
1785,2013-07-04,2221.98,2245.91,2176.08,7258114500,18.15,0.008236
1786,2013-07-05,2226.85,2252.03,2225.05,6182177500,4.87,0.002192
1787,2013-07-08,2163.62,2205.21,2162.19,5478249300,-63.23,-0.028394
1788,2013-07-09,2162.67,2174.79,2149.79,4149443300,-0.95,-0.000439
1789,2013-07-10,2224.07,2224.14,2157.47,6114978100,61.4,0.028391
1790,2013-07-11,2326.69,2351.22,2232.16,12579319200,102.62,0.046141
1791,2013-07-12,2275.37,2331.99,2274.07,8973308200,-51.32,-0.022057
1792,2013-07-15,2307.3,2336.04,2274.67,7475788400,31.93,0.014033
1793,2013-07-16,2317.85,2317.85,2281.94,6562415700,10.55,0.004572
1794,2013-07-17,2282.84,2326.93,2281.61,6765524800,-35.01,-0.015105
1795,2013-07-18,2245.33,2282.44,2241.93,5714429200,-37.51,-0.016431
1796,2013-07-19,2190.48,2257.92,2188.75,7053528200,-54.85,-0.024428
1797,2013-07-22,2202.19,2203.06,2159.81,5328349500,11.71,0.005346
1798,2013-07-23,2265.85,2276.74,2206.76,7480973100,63.66,0.028908
1799,2013-07-24,2249.15,2265.58,2217.19,6959230700,-16.7,-0.00737
1800,2013-07-25,2237.68,2268.84,2227.85,6577431600,-11.47,-0.0051
1801,2013-07-26,2224.01,2238.42,2209.81,4894109800,-13.67,-0.006109
1802,2013-07-29,2175.97,2205.08,2169.02,5460092500,-48.04,-0.021601
1803,2013-07-30,2189.39,2221.59,2162.98,5519362300,13.42,0.006167
